grau,turno,mensalidade,bolsa_integral_cotas,bolsa_integral_ampla,bolsa_parcial_cotas,bolsa_parcial_ampla,curso_id,curso_busca,cidade_busca,uf_busca,cidade_filtro,universidade_nome,campus_nome,campus_id,nome,nota_integral_ampla,nota_integral_cotas,nota_parcial_ampla,nota_parcial_cotas
Bacharelado,Matutino,1055.71,4,1,,,1373311042521,Enfermagem,Manaus,AM,MTMwMzAwNzAyNjAz,Faculdade Estácio do Amazonas - Estácio Amazonas - ESTÁCIO AMAZONAS,CONSTANTINO NERY - Chapada,137331,Enfermagem,643.94,587.44,,
Bacharelado,Noturno,1055.71,2,,,,65822613827863,Biomedicina,Salvador,BA,MjkwNTAyMTI3NDA4,Estácio Fib - Centro Universitário Estácio da Bahia - Estácio FIB,GILBERTO GIL - STIEP,658226,Biomedicina,612.0,,,
Bacharelado,Noturno,1055.71,3,1,,,107193313809323,Fisioterapia,Fortaleza,CE,MjMwMzAxNjA0NDAw,Centro Universitário Estácio do Ceará - Estácio Fic - Estácio FIC,CENTRO (CE) - Centro,1071933,Fisioterapia,662.38,646.24,,
Bacharelado,Matutino,1055.71,6,5,,,65866113142111,Engenharia Civil,Brasilia,DF,NTMwMTAwMTAwMTA4,Centro Universitário Estácio de Brasília - Estácio Brasília - Estácio Brasília - ESTÁCIO BRASÍLIA,TAGUATINGA - Taguatinga,658661,Engenharia Civil,618.48,621.54,,
Bacharelado,Noturno,1055.71,1,,,,658241187853,Fisioterapia,Recife,PE,MjYwNTAxNzExNjA2,Centro Universitário Estácio do Recife,ABDIAS DE CARVALHO - Madalena,658241,Fisioterapia,650.94,,,
Bacharelado,Matutino,1055.71,2,1,,,7050361019221,Enfermagem,Natal,RN,MjQwNDAxODA4MTAy,Estácio Fatern - Faculdade Estácio do Rio Grande do Norte - ESTÁCIO FATERN,PONTA NEGRA - Capim Macio,705036,Enfermagem,622.52,605.5,,
Bacharelado,Matutino,1055.71,1,,,,659158867621,Direito,Natal,RN,MjQwNDAxODA4MTAy,Faculdade Estácio de Natal - ESTÁCIO DE NATAL,ALEXANDRINO - Alecrim,659158,Direito,646.34,,,
Bacharelado,Matutino,1055.71,2,1,,,25544509771,Direito,Natal,RN,MjQwNDAxODA4MTAy,Fal Estácio - Faculdade Estácio de Natal,ROMUALDO - Lagoa Nova,25544,Direito,647.1,616.62,,
Bacharelado,Matutino,1055.71,1,1,,,10068713051981,Biomedicina,Aracaju,SE,MjgwMzAxMTAwMzA4,Estácio Fase - Faculdade Estácio de Sergipe - Estácio FASE,ARACAJU - Salgado Filho,100687,Biomedicina,637.64,613.02,,
Bacharelado,Matutino,1055.53,,,,23,658438661971,Psicologia,Manaus,AM,MTMwMzAwNzAyNjAz,Faculdade Martha Falcão - FMF,FACULDADE MARTHA FALCÃO - Adrianópolis,658438,Psicologia,,,529.96,
Bacharelado,Noturno,1055.53,,,,21,658438661973,Psicologia,Manaus,AM,MTMwMzAwNzAyNjAz,Faculdade Martha Falcão - FMF,FACULDADE MARTHA FALCÃO - Adrianópolis,658438,Psicologia,,,529.52,
Bacharelado,Noturno,1055.47,0,1,,,14383710810783,Ciências Contábeis,Montenegro,RS,NDMwNTAyMzEyNDAx,Universidade de Santa Cruz do Sul - UNISC,MONTENEGRO - Zootecnia,143837,Ciências Contábeis,604.0,,,
Bacharelado,Matutino,1055.0,0,3,,,659713839381,Educação Física,Porto Alegre,RS,NDMwNTAyNjE0OTAy,Centro Universitário Metodista - IPA,UNIDADE CENTRAL IPA - Rio Branco,659713,Educação Física,575.02,,,
Bacharelado,Noturno,1055.0,0,2,,,659713839383,Educação Física,Porto Alegre,RS,NDMwNTAyNjE0OTAy,Centro Universitário Metodista - IPA,UNIDADE CENTRAL IPA - Rio Branco,659713,Educação Física,592.34,,,
Bacharelado,Noturno,1055.0,0,4,,,65971350013223,Ciências Biológicas,Porto Alegre,RS,NDMwNTAyNjE0OTAy,Centro Universitário Metodista - IPA,UNIDADE CENTRAL IPA - Rio Branco,659713,Ciências Biológicas,606.0,,,
Bacharelado,Matutino,1054.78,,,,20,658354862051,Educação Física,Recife,PE,MjYwNTAxNzExNjA2,Faculdade Boa VIagem - FBV,CAMPUS  - RECIFE - IMBIRIBEIRA - Imbiribeira,658354,Educação Física,,,507.96,
Bacharelado,Noturno,1054.78,1,,,,658354862053,Educação Física,Recife,PE,MjYwNTAxNzExNjA2,Faculdade Boa VIagem - FBV,CAMPUS  - RECIFE - IMBIRIBEIRA - Imbiribeira,658354,Educação Física,610.04,,,
Bacharelado,Matutino,1054.67,,,1,,1050072714271,Psicologia,Ipatinga,MG,MzEwODAzOTMxMzA3,Faculdade Única de Ipatinga - FUNIP,CAMPUS PRINCIPAL - Bethânia,1050072,Psicologia,,,576.86,
Bacharelado,Noturno,1054.67,2,1,2,2,1050072714273,Psicologia,Ipatinga,MG,MzEwODAzOTMxMzA3,Faculdade Única de Ipatinga - FUNIP,CAMPUS PRINCIPAL - Bethânia,1050072,Psicologia,664.7,622.46,621.88,603.52
Bacharelado,Noturno,1054.6,1,1,,,370658743,Fisioterapia,Santos,SP,MzUxNTA2MzQ4NTAw,Universidade Paulista - UNIP,SANTOS I - Vila Mathias,370,Fisioterapia,617.16,658.76,,
Bacharelado,Noturno,1054.6,3,7,,,372188423,Propaganda e Marketing,Sao Jose dos Campos,SP,MzUxMzA1MDQ5OTA0,Universidade Paulista - UNIP,SÃO JOSÉ DOS CAMPOS - Jardim Limoeiro,372,Propaganda e Marketing,600.36,582.34,,
Bacharelado,Matutino,1054.6,3,5,,,372596901,Enfermagem,Sao Jose dos Campos,SP,MzUxMzA1MDQ5OTA0,Universidade Paulista - UNIP,SÃO JOSÉ DOS CAMPOS - Jardim Limoeiro,372,Enfermagem,639.26,594.58,,
Bacharelado,Noturno,1054.5,0,1,,,65986112033393,Engenharia Agronômica,Lins,SP,MzUwNDAxOTI3MTA4,Centro Universitário Católico Salesiano Auxilium - Unisalesiano - UNISALESIANO,POLO NA SEDE - Centro,659861,Engenharia Agronômica,584.28,,,
Bacharelado,Matutino,1054.39,5,2,,,1055720908291,Direito,Salvador,BA,MjkwNTAyMTI3NDA4,Faculdade Dom Pedro II - FDPII,UNIDADE 2 - Comércio,1055720,Direito,591.5,631.24,,
Bacharelado,Noturno,1054.37,2,2,,,14703312591753,Enfermagem,Goianesia,GO,NTIwMzAwNjA4NjA4,Faculdade Evangélica de Goianésia,UNIDADE SEDE - Covoá,147033,Enfermagem,616.38,599.14,,
Bacharelado,Noturno,1054.21,2,1,,1,105637311668173,Direito,Tiangua,CE,MjMwMTAwMjEzNDAx,Facudade Ieducare - Fied - FIED,CAMPUS SEDE - Centro,1056373,Direito,657.36,664.98,657.04,
Bacharelado,Noturno,1053.58,0,1,,,658538217293,Administração,Itajai,SC,NDIwNDAxMzA4MjAz,Faculdade Cnec Itajaí,UNIDADE SEDE (CAMPUS) - São Vicente,658538,Administração,611.06,,,
Bacharelado,Vespertino,1053.51,,,,50,105040111289582,Engenharia Elétrica,Teresina,PI,MjIwMjAwMzExMDAx,Centro de Ensino Unificado do Piauí - Ceupi - CEUPI,CAMPUS GALILEU - São Cristóvão,1050401,Engenharia Elétrica,,,497.24,
Bacharelado,Noturno,1053.51,,,,50,105040111289583,Engenharia Elétrica,Teresina,PI,MjIwMjAwMzExMDAx,Centro de Ensino Unificado do Piauí - Ceupi - CEUPI,CAMPUS GALILEU - São Cristóvão,1050401,Engenharia Elétrica,,,468.88,
Bacharelado,Vespertino,1053.51,2,1,1,46,105040111289282,Engenharia Civil,Teresina,PI,MjIwMjAwMzExMDAx,Centro de Ensino Unificado do Piauí - Ceupi - CEUPI,CAMPUS GALILEU - São Cristóvão,1050401,Engenharia Civil,685.2,687.42,535.58,637.08
Bacharelado,Noturno,1053.51,1,,,49,105040111289283,Engenharia Civil,Teresina,PI,MjIwMjAwMzExMDAx,Centro de Ensino Unificado do Piauí - Ceupi - CEUPI,CAMPUS GALILEU - São Cristóvão,1050401,Engenharia Civil,603.84,,521.22,
Bacharelado,Noturno,1053.4,,,1,,143236343733,Comunicação Social - Publicidade e Propaganda,Varginha,MG,MzExMDA1MDcwNzAx,Centro Universitário do Sul de Minas - Unis-Mg - UNIS-MG,UNIS - CAMPUS I - Vila Pinto,143236,Comunicação Social - Publicidade e Propaganda,,,631.6,
Bacharelado,Matutino,1053.32,5,2,,,104530911724031,Engenharia Civil,Fortaleza,CE,MjMwMzAxNjA0NDAw,Faculdade Uninassau Fortaleza,UNIDADE SEDE - Joaquim Távora,1045309,Engenharia Civil,655.02,660.82,,
Bacharelado,Matutino,1053.0,2,1,,,14078212006791,Farmácia,Aracati,CE,MjMwNTAyMjAxMTA5,Faculdade do Vale do Jaguaribe - FVJ,FACULDADE DO VALE DO JAGUARIBE - Aeroporto,140782,Farmácia,630.08,599.12,,
Bacharelado,Noturno,1053.0,1,1,,,14078212006793,Farmácia,Aracati,CE,MjMwNTAyMjAxMTA5,Faculdade do Vale do Jaguaribe - FVJ,FACULDADE DO VALE DO JAGUARIBE - Aeroporto,140782,Farmácia,640.98,626.18,,
Bacharelado,Noturno,1053.0,4,1,,,104392311791913,Farmácia,Belem,PA,MTUwMzAwNzAxNDAy,Faculdade Uninassau Belém,BATISTA CAMPOS - Batista Campos,1043923,Farmácia,648.16,588.3,,
Bacharelado,Noturno,1053.0,2,1,,,65808213225653,Engenharia Elétrica,Santarem,PA,MTUwMTAwMjA2ODA3,Unama Faculdade da Amazônia de Santarém,UNIDADE SEDE - Aeroporto Velho,658082,Engenharia Elétrica,685.58,660.4,,
Bacharelado,Noturno,1053.0,2,1,,,65808213235933,Engenharia Civil,Santarem,PA,MTUwMTAwMjA2ODA3,Unama Faculdade da Amazônia de Santarém,UNIDADE SEDE - Aeroporto Velho,658082,Engenharia Civil,698.52,694.44,,
Bacharelado,Vespertino,1052.63,4,4,6,9,65846112048362,Arquitetura e Urbanismo,Porto Velho,RO,MTEwMTAwMTAwMjA1,Centro Universitário São Lucas - UniSL,CAMPUS  - PORTO VELHO - AREAL - Areal,658461,Arquitetura e Urbanismo,603.16,606.16,537.04,519.62
Bacharelado,Noturno,1052.63,1,3,4,8,65846112048363,Arquitetura e Urbanismo,Porto Velho,RO,MTEwMTAwMTAwMjA1,Centro Universitário São Lucas - UniSL,CAMPUS  - PORTO VELHO - AREAL - Areal,658461,Arquitetura e Urbanismo,645.18,620.12,562.18,549.04
Bacharelado,Noturno,1052.48,2,1,4,1,103729250005283,Fisioterapia,Maraba,PA,MTUwNjAyMDA0MjA4,Faculdade Metropolitana de Marabá - METROPOLITANA,UNIDADE SEDE - Nova Marabá,1037292,Fisioterapia,643.08,646.72,606.04,585.86
Bacharelado,Noturno,1052.48,2,1,1,,103729211745433,Engenharia Mecânica,Maraba,PA,MTUwNjAyMDA0MjA4,Faculdade Metropolitana de Marabá - METROPOLITANA,UNIDADE SEDE - Nova Marabá,1037292,Engenharia Mecânica,626.14,620.26,635.14,
Bacharelado,Noturno,1052.48,2,,3,1,103729212614173,Enfermagem,Maraba,PA,MTUwNjAyMDA0MjA4,Faculdade Metropolitana de Marabá - METROPOLITANA,UNIDADE SEDE - Nova Marabá,1037292,Enfermagem,616.12,,584.46,599.44
Bacharelado,Noturno,1052.48,2,,3,1,103729211901123,Direito,Maraba,PA,MTUwNjAyMDA0MjA4,Faculdade Metropolitana de Marabá - METROPOLITANA,UNIDADE SEDE - Nova Marabá,1037292,Direito,650.8,,668.2,642.92
Bacharelado,Noturno,1052.48,2,,,,105951911893983,Engenharia de Produção,Paragominas,PA,MTUwNjAxNzA1NTAy,Faculdade Metropolitana de Paragominas,FACULDADE METROPOLITANA DE PARAGOMINAS - METROPOLITANA - Zona Rural,1059519,Engenharia de Produção,617.2,,,
Bacharelado,Noturno,1052.48,,,1,,105951911894003,Engenharia Civil,Paragominas,PA,MTUwNjAxNzA1NTAy,Faculdade Metropolitana de Paragominas,FACULDADE METROPOLITANA DE PARAGOMINAS - METROPOLITANA - Zona Rural,1059519,Engenharia Civil,,,601.8,
Bacharelado,Noturno,1052.48,,,1,,105951911893963,Direito,Paragominas,PA,MTUwNjAxNzA1NTAy,Faculdade Metropolitana de Paragominas,FACULDADE METROPOLITANA DE PARAGOMINAS - METROPOLITANA - Zona Rural,1059519,Direito,,,659.06,
Bacharelado,Noturno,1052.48,2,,5,1,105927811875443,Engenharia Elétrica,Parauapebas,PA,MTUwNjAxOTA1NTM2,Faculdade Metropolitana de Paraupebas,FACULDADE METROPOLITANA DE PARAUAPEBAS - NOVA CARAJÁS,1059278,Engenharia Elétrica,637.34,,616.5,588.98
Bacharelado,Noturno,1052.48,2,,4,1,105927811875473,Engenharia Civil,Parauapebas,PA,MTUwNjAxOTA1NTM2,Faculdade Metropolitana de Paraupebas,FACULDADE METROPOLITANA DE PARAUAPEBAS - NOVA CARAJÁS,1059278,Engenharia Civil,626.48,,642.88,601.7
Bacharelado,Noturno,1052.48,2,,4,1,105927811875503,Direito,Parauapebas,PA,MTUwNjAxOTA1NTM2,Faculdade Metropolitana de Paraupebas,FACULDADE METROPOLITANA DE PARAUAPEBAS - NOVA CARAJÁS,1059278,Direito,663.86,,652.06,611.84
Bacharelado,Matutino,1052.23,3,2,1,1,658360879291,Enfermagem,Natal,RN,MjQwNDAxODA4MTAy,Centro Universitário do Rio Grande do Norte - Uni-Rn - UNI-RN,UNI-RN - Tirol,658360,Enfermagem,629.1,615.3,595.84,592.92
Bacharelado,Noturno,1052.23,1,1,1,1,658360879293,Enfermagem,Natal,RN,MjQwNDAxODA4MTAy,Centro Universitário do Rio Grande do Norte - Uni-Rn - UNI-RN,UNI-RN - Tirol,658360,Enfermagem,656.12,664.36,581.12,560.98
Bacharelado,Matutino,1052.08,1,1,,,65983911790631,Cinema e Audiovisual,Olinda,PE,MjYwNTAxNzA5NjAw,Faculdades Integradas Barros Melo - FIBAM,FACULDADES INTEGRADAS BARROS MELO - Jardim Brasil II,659839,Cinema e Audiovisual,641.34,624.94,,
Bacharelado,Noturno,1051.92,,,3,2,658671585043,Direito,Brumadinho,MG,MzEwNzAzMDA5MDA2,Faculdade Asa de Brumadinho - IECEMB - FAB,UNIDADE  - BRUMADINHO - .,658671,Direito,,,601.24,595.72
Bacharelado,Noturno,1051.76,0,3,,,10225867413,Administração,Tres de Maio,RS,NDMwMTAwMTIxODA4,Faculdade Três de Maio - SETREM,UNIDADE SEDE - Centro,102258,Administração,580.94,,,
Tecnológico,Noturno,1051.7,0,1,,,13774011221283,Processos Gerenciais,Estrela,RS,NDMwNDAyMTA3ODA3,Faculdade de Tecnologia La Salle - Estrela - FACSALLE,UNIDADE SEDE - Centro,137740,Processos Gerenciais,568.28,,,
Bacharelado,Noturno,1051.65,3,3,,,65997642383,Direito,Sete Lagoas,MG,MzEwNzAyNzY3MjAy,Centro Universitário de Sete Lagoas - Unifemm - UNIFEMM,CENTRO UNIVERSITÁRIO DE SETE LAGOAS - Santo Antônio,659976,Direito,661.2,664.64,,
Bacharelado,Noturno,1051.51,1,15,,,658223690623,Enfermagem,Feira de Santana,BA,MjkwMzAxMjEwODAw,Faculdade de Tecnologia e Ciências de Feira de Santana - FTC,CAMPUS  - FEIRA DE SANTANA - SIM - SIM,658223,Enfermagem,607.06,596.74,,
Bacharelado,Noturno,1051.51,5,17,,,658646588343,Enfermagem,Itabuna,BA,MjkwNzAzMTE0ODAy,Faculdade de Tecnologia e Ciências de Itabuna - FTC,UNIDADE SEDE - Centro,658646,Enfermagem,580.06,580.26,,
Bacharelado,Noturno,1051.51,4,16,,,658649588133,Enfermagem,Jequie,BA,MjkwNjAyNDE4MDAx,Faculdade de Tecnologia e Ciências de Jequié - FTC,UNIDADE SEDE - Campo do América,658649,Enfermagem,594.3,587.08,,
Bacharelado,Noturno,1051.51,6,2,,,699310588163,Enfermagem,Vitoria da Conquista,BA,MjkwNjAyODMzMzA3,Faculdade de Tecnologia e Ciências de VItória da Conquista - FTC,CAMPUS  - VITÓRIA DA CONQUISTA - EXPOSIÇÃO - Exposição,699310,Enfermagem,625.36,631.72,,
Bacharelado,Noturno,1051.2,3,3,,12,658312187833,Engenharia Civil,Ponta Pora,MS,NTAwNDAxMDA2NjA2,Faculdade de Tecnologia de Ponta Porã - FATEP,UNIDADE SEDE - Centro,658312,Engenharia Civil,602.34,572.88,450.0,
Bacharelado,Noturno,1051.2,3,2,,10,65794711446833,Engenharia de Produção,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Centro Universitário do Rio de Janeiro - Unirj - UNIRJ,UNIDADE SEDE - Campo Grande,657947,Engenharia de Produção,629.44,610.52,581.34,
Bacharelado,Noturno,1051.2,2,2,,8,65794712028233,Engenharia Mecânica,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Centro Universitário do Rio de Janeiro - Unirj - UNIRJ,UNIDADE SEDE - Campo Grande,657947,Engenharia Mecânica,649.24,639.08,608.68,
Bacharelado,Noturno,1051.2,3,3,,12,65794712028203,Engenharia Civil,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Centro Universitário do Rio de Janeiro - Unirj - UNIRJ,UNIDADE SEDE - Campo Grande,657947,Engenharia Civil,623.94,616.36,577.04,
Bacharelado,Noturno,1051.2,3,3,,12,105945810583273,Engenharia de Produção,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Faculdade do Rio de Janeiro,UNIDADE ADMINISTRATRATIVA - SEDE - Centro,1059458,Engenharia de Produção,601.32,608.8,581.04,
Bacharelado,Noturno,1051.2,3,2,,10,105945810583283,Engenharia Mecânica,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Faculdade do Rio de Janeiro,UNIDADE ADMINISTRATRATIVA - SEDE - Centro,1059458,Engenharia Mecânica,637.76,613.68,595.44,
Bacharelado,Noturno,1051.2,3,3,,12,105945810583303,Engenharia Civil,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Faculdade do Rio de Janeiro,UNIDADE ADMINISTRATRATIVA - SEDE - Centro,1059458,Engenharia Civil,645.92,615.44,586.62,
Bacharelado,Noturno,1051.2,3,2,,10,105945810583293,Engenharia Ambiental e Sanitária,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Faculdade do Rio de Janeiro,UNIDADE ADMINISTRATRATIVA - SEDE - Centro,1059458,Engenharia Ambiental e Sanitária,604.24,589.28,577.96,
Bacharelado,Noturno,1051.2,1,3,,8,70558950002393,Engenharia de Computação,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade Politécnica de Campinas - POLICAMP,CAMPUS  - CAMPINAS - FAZENDA SANTA CÂNDIDA - Fazenda Santa Cândida,705589,Engenharia de Computação,610.8,524.4,450.0,
Bacharelado,Noturno,1051.2,2,3,,10,705589889563,Engenharia de Controle e Automação,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade Politécnica de Campinas - POLICAMP,CAMPUS  - CAMPINAS - FAZENDA SANTA CÂNDIDA - Fazenda Santa Cândida,705589,Engenharia de Controle e Automação,560.22,548.72,510.56,
Bacharelado,Noturno,1051.2,1,1,,4,70558950002373,Engenharia Ambiental e Sanitária,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade Politécnica de Campinas - POLICAMP,CAMPUS  - CAMPINAS - FAZENDA SANTA CÂNDIDA - Fazenda Santa Cândida,705589,Engenharia Ambiental e Sanitária,617.88,521.58,450.0,
Bacharelado,Noturno,1051.2,1,2,,6,70503012613623,Engenharia Civil,Descalvado,SP,MzUwNTAyNTEzNzAy,Universidade Brasil,CAMPUS  - DESCALVADO - PQ UNIVERSITÁRIO - Pq Universitário,705030,Engenharia Civil,548.98,553.24,450.0,
Bacharelado,Noturno,1051.2,1,2,,3,69552011812053,Engenharia de Produção,Diadema,SP,MzUxNTA2MTEzODAx,Faculdade Diadema - FAD,UNIDADE SEDE - Parque 7 de Setembro,695520,Engenharia de Produção,588.26,517.0,538.32,
Bacharelado,Noturno,1051.2,1,2,,6,245711813773,Engenharia Química,Fernandopolis,SP,MzUwMTAwMjE1NTA5,Universidade Brasil,CAMPUS VII - FERNANDÓPOLIS - Faz Sta Rita,2457,Engenharia Química,624.0,591.68,450.0,
Bacharelado,Noturno,1051.2,1,2,,6,2457184203,Engenharia Civil,Fernandopolis,SP,MzUwMTAwMjE1NTA5,Universidade Brasil,CAMPUS VII - FERNANDÓPOLIS - Faz Sta Rita,2457,Engenharia Civil,617.02,633.92,563.38,
Bacharelado,Matutino,1051.2,1,2,,6,245713143261,Arquitetura e Urbanismo,Fernandopolis,SP,MzUwMTAwMjE1NTA5,Universidade Brasil,CAMPUS VII - FERNANDÓPOLIS - Faz Sta Rita,2457,Arquitetura e Urbanismo,569.08,450.0,450.0,
Bacharelado,Noturno,1051.2,1,2,,6,245713143263,Arquitetura e Urbanismo,Fernandopolis,SP,MzUwMTAwMjE1NTA5,Universidade Brasil,CAMPUS VII - FERNANDÓPOLIS - Faz Sta Rita,2457,Arquitetura e Urbanismo,604.22,595.48,512.96,
Bacharelado,Noturno,1051.2,1,2,,6,106544012625723,Engenharia de Produção,Osasco,SP,MzUxNTA1NzM0NDAx,Faculdade de Osasco - FCO,CAMPUS PRINCIPAL - Vila Yolanda,1065440,Engenharia de Produção,569.48,509.08,497.12,
Bacharelado,Noturno,1051.2,2,4,,12,65870511741403,Engenharia Civil,Presidente Prudente,SP,MzUwODAzNjQxNDA2,Faculdade de Presidente Prudente - FAPEPE,UNIDADE SEDE - Jardim Aeroporto,658705,Engenharia Civil,598.82,580.06,506.28,
Bacharelado,Noturno,1051.2,2,4,,12,658507690573,Engenharia de Produção,Ribeirao Preto,SP,MzUwMjAxNDQzNDAy,Faculdade de Ribeirão Preto - AFARP,CAMPUS  - RIBEIRÃO PRETO - CENTRO - Centro,658507,Engenharia de Produção,581.56,565.44,502.96,
Bacharelado,Noturno,1051.2,1,3,,8,103955411118413,Engenharia Ambiental e Sanitária,Ribeirao Preto,SP,MzUwMjAxNDQzNDAy,Faculdade de Ribeirão Preto - AFARP,UNIDADE I - Vila Seixas,1039554,Engenharia Ambiental e Sanitária,567.9,611.98,450.0,
Bacharelado,Noturno,1051.2,2,4,,12,6597251174823,Engenharia de Controle e Automação,Santa Barbara D`Oeste,SP,MzUwNzAzMjQ1ODAz,Faculdade de Santa Bárbara D'Oeste - FAP,CENTRAL - Gerivá,659725,Engenharia de Controle e Automação,593.48,450.0,510.18,
Bacharelado,Noturno,1051.2,1,3,,8,65779311658583,Engenharia Civil,Santo Andre,SP,MzUxNTA2MTQ3ODA5,Faculdade de Santo André,CAMPUS  - SANTO ANDRÉ - CENTRO - Centro,657793,Engenharia Civil,601.04,569.62,557.38,
Bacharelado,Noturno,1051.2,2,4,,12,65780311858913,Engenharia Civil,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário de São Paulo - Uni São Paulo,CAMPUS  - SÃO PAULO - PARQUE DA MOOCA - Parque da Mooca,657803,Engenharia Civil,572.94,531.5,540.08,
Bacharelado,Noturno,1051.2,2,4,,,657911476073,Ciência da Computação,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Faculdade de São Paulo - FASP,UNIDADE ACADÊMICA - Centro,657911,Ciência da Computação,598.1,555.32,,
Bacharelado,Noturno,1051.2,1,2,,6,65783411882863,Engenharia Civil,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Brasil,CAMPUS SÃO PAULO / ITAQUERA I - ITAQUERA,657834,Engenharia Civil,587.96,559.32,482.44,
Bacharelado,Matutino,1051.0,0,3,,6,59211082471,Comunicação Social - Publicidade e Propaganda,Pocos de Caldas,MG,MzExMDA1MTUxODAw,Pontifícia Universidade Católica de Minas Gerais - PUC MINAS,UNIDADE/POLO POÇOS DE CALDAS - Jardim Country Club,592,Comunicação Social - Publicidade e Propaganda,656.46,,596.42,
Bacharelado,Matutino,1050.68,,,,18,658725711611,Enfermagem,Teresina,PI,MjIwMjAwMzExMDAx,Faculdade Integral Diferencial - FACID,UNIDADE SEDE - Horto Florestal,658725,Enfermagem,,,585.0,
Bacharelado,Noturno,1050.65,5,2,,,107325812032883,Nutrição,Sao Luis,MA,MjEwMTAwMjExMzAw,Faculdade Uninassau São Luís,ALEMANHA - Alemanha,1073258,Nutrição,644.36,575.88,,
Bacharelado,Noturno,1050.65,5,1,,,107325812033773,Enfermagem,Sao Luis,MA,MjEwMTAwMjExMzAw,Faculdade Uninassau São Luís,ALEMANHA - Alemanha,1073258,Enfermagem,592.7,585.38,,
Tecnológico,Noturno,1050.61,0,6,,,6576781162023,Processos Gerenciais,Sao Leopoldo,RS,NDMwNTAyNjE4NzA1,Universidade do Vale do Rio dos Sinos - UNISINOS,SEDE - Cristo Rei,657678,Processos Gerenciais,581.76,,,
Tecnológico,Matutino,1050.39,1,,,,105909511883791,Gestão de Recursos Humanos,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Universidade Veiga de Almeida - UVA,CAMPUS CENTRO - Centro,1059095,Gestão de Recursos Humanos,629.14,,,
Tecnológico,Noturno,1050.39,1,,,,105909511883793,Gestão de Recursos Humanos,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Universidade Veiga de Almeida - UVA,CAMPUS CENTRO - Centro,1059095,Gestão de Recursos Humanos,596.56,,,
Bacharelado,Integral,1050.24,0,2,,,659314808244,Nutrição,Caxias do Sul,RS,NDMwMjAxNjA1MTA4,Faculdade Nossa Senhora de Fátima - FACULDADE FÁTIMA,UNIDADE SEDE - Madureira,659314,Nutrição,609.02,,,
Bacharelado,Matutino,1050.13,3,3,,,657994689091,Direito,Varginha,MG,MzExMDA1MDcwNzAx,Faculdade Cnec Varginha,FACULDADE CENECISTA DE VARGINHA - Vila Bueno,657994,Direito,623.16,603.84,,
Bacharelado,Noturno,1050.13,7,6,,,657994689093,Direito,Varginha,MG,MzExMDA1MDcwNzAx,Faculdade Cnec Varginha,FACULDADE CENECISTA DE VARGINHA - Vila Bueno,657994,Direito,638.26,618.14,,
Licenciatura,Noturno,1050.06,1,3,,,25631002983,Pedagogia,Ijui,RS,NDMwMTAwODEwMjA3,Universidade Regional do Noroeste do Estado do Rio Grande do Sul - UNIJUI,SEDE IJUÍ I - Universitário,2563,Pedagogia,585.2,555.32,,
Bacharelado,Matutino,1050.0,1,,3,1,106982213038311,Biomedicina,Barreiras,BA,MjkwMTAwMTAzMjAx,Faculdade Unirb - Barreiras,UNIRB BARREIRAS - Loteamento Vila Nova,1069822,Biomedicina,631.14,,627.66,572.5
Bacharelado,Noturno,1050.0,1,,3,1,106982213038313,Biomedicina,Barreiras,BA,MjkwMTAwMTAzMjAx,Faculdade Unirb - Barreiras,UNIRB BARREIRAS - Loteamento Vila Nova,1069822,Biomedicina,640.7,,607.46,577.64
Bacharelado,Matutino,1050.0,2,,2,1,106982212994311,Fisioterapia,Barreiras,BA,MjkwMTAwMTAzMjAx,Faculdade Unirb - Barreiras,UNIRB BARREIRAS - Loteamento Vila Nova,1069822,Fisioterapia,606.84,,621.92,591.48
Bacharelado,Noturno,1050.0,1,,2,1,106982212994313,Fisioterapia,Barreiras,BA,MjkwMTAwMTAzMjAx,Faculdade Unirb - Barreiras,UNIRB BARREIRAS - Loteamento Vila Nova,1069822,Fisioterapia,608.06,,598.96,561.24
Bacharelado,Matutino,1050.0,1,,2,,106982212994281,Enfermagem,Barreiras,BA,MjkwMTAwMTAzMjAx,Faculdade Unirb - Barreiras,UNIRB BARREIRAS - Loteamento Vila Nova,1069822,Enfermagem,680.52,,594.6,
Bacharelado,Noturno,1050.0,1,,2,1,106982212994283,Enfermagem,Barreiras,BA,MjkwMTAwMTAzMjAx,Faculdade Unirb - Barreiras,UNIRB BARREIRAS - Loteamento Vila Nova,1069822,Enfermagem,619.54,,593.6,586.44
